Name,Website,Office,State,Campaign Facebook,Campaign Twitter,Personal Facebook,Personal Twitter,Email address,Direct Mail
Thomasina Marsili,https://www.hopein8.com/,U.S. House,Indiana,https://www.facebook.com/Hopein8/,https://www.twitter.com/Hope_IN8,https://www.facebook.com/ethomasina.marsili.5,,,
John Larson (Connecticut),,U.S. House,Connecticut,http://www.facebook.com/JohnLarsonCT,,https://www.facebook.com/RepJohnLarson,,,
Jeannine Lee Lake,https://jeannineleelakeforcongress.com/,U.S. House,Indiana,https://www.facebook.com/jeannineeleelake/,https://www.twitter.com/JeannineLeeLake,https://www.facebook.com/jeannine.lake,,jlake@jeannineleelakeforcongress.com,mailto:jlake@jeannineleelakeforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Joe Mackey,https://www.joe4hoosiers.com/,U.S. House,Indiana,https://www.facebook.com/joe4hoosiers/,https://www.twitter.com/joe4hoosiers,https://www.facebook.com/joseph.mackey.54,,joe4hoosiers@gmail.com,mailto:joe4hoosiers@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Mark Elworth Jr.,,U.S. House,Nebraska,https://www.facebook.com/markjr4gov/,https://www.twitter.com/MarkElworthJr,https://www.facebook.com/profile.php?id=100010836036199,,markelworthjr@aol.com,mailto:markelworthjr@aol.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Chip Coldiron,https://www.coldiron4congress.com/,U.S. House,Indiana,https://www.facebook.com/coldiron4congress/,https://www.twitter.com/chip4congress,,,,
Pat Hackett,https://pathackettforcongress.com/,U.S. House,Indiana,https://www.facebook.com/pathackettforcongress/,https://www.twitter.com/HackettCongress,,,info@pathackettforcongress.com,mailto:info@pathackettforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Frank Mrvan (Indiana congressional candidate),https://mrvanforcongress.com/,U.S. House,Indiana,https://www.facebook.com/mrvanforcongress,https://www.twitter.com/mrvan4congress,https://www.facebook.com/frank.mrvan,https://www.twitter.com/Fjmrvan,info@mrvanforcongress.com,mailto:info@mrvanforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Christina Hale,https://haleforcongress.com/,U.S. House,Indiana,https://www.facebook.com/SayHaleYes/,https://www.twitter.com/HaleIndy,https://www.facebook.com/halechristina,,info@haleforcongress.com,mailto:info@haleforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kate Bolz,http://katebolz.com/,U.S. House,Nebraska,https://www.facebook.com/BolzKate/,https://www.twitter.com/katejbolz,https://www.facebook.com/kate.bolz,,kate@katebolz.com,mailto:kate@katebolz.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Ted Deutch,https://www.tedforcongress.com,U.S. House,Florida,https://www.facebook.com/teddeutchforcongress/?ref=br_rs,https://www.twitter.com/TedDeutch,https://www.facebook.com/tdeutch?ref=br_rs,https://www.twitter.com/repteddeutch,campaign@tedforcongress.com,mailto:campaign@tedforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Cathy Kunkel,https://kunkelforcongress.com/,U.S. House,West Virginia,https://www.facebook.com/Kunkel4Congress/,https://www.twitter.com/Kunkel4Congress,,,,
Hilary Turner,https://www.turnerforcongresswv.com/,U.S. House,West Virginia,https://www.facebook.com/TurnerWV,https://www.twitter.com/hilaryturnerwv,https://www.facebook.com/hilary.turner.79,,,
Allen Ellison,http://ellisonforcongress.com/,U.S. House,Florida,https://www.facebook.com/iamallenellison,https://www.twitter.com/AllenLEllison,https://www.facebook.com/allen.l.ellison.5,,,
Margaret Good,https://margaretgood.com/,U.S. House,Florida,https://www.facebook.com/MargaretGoodFL/,https://www.twitter.com/GoodforFlorida,https://www.facebook.com/margaret.r.good,,Info@Margaretgood.Com,mailto:Info@Margaretgood.Com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Natalie Cline (West Virginia),https://www.natalieclineforcongress.com/,U.S. House,West Virginia,https://www.facebook.com/NatalieClineForCongress/,https://www.twitter.com/NatalieClineWV,,,,
André Carson,http://andrecarson.com/,U.S. House,Indiana,http://www.facebook.com/CarsonforCongress,https://www.twitter.com/andre4congress,https://www.facebook.com/andre.carson.7,https://www.twitter.com/repandrecarson,campaign@andrecarson.com,mailto:campaign@andrecarson.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kweisi Mfume,https://mfumeforcongress.com/,U.S. House,Maryland,https://www.facebook.com/MfumeForCongress/,https://www.twitter.com/Mfume4Congress,,,,
Charlie Crist,https://charliecrist.com/,U.S. House,Florida,https://www.facebook.com/charliecrist,https://www.twitter.com/CharlieCrist,https://www.facebook.com/RepCharlieCrist/,https://www.twitter.com/repcharliecrist,info@charliecrist.com,mailto:info@charliecrist.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Dana Balter,https://electdanabalter.com/,U.S. House,New York,https://www.facebook.com/DanaBalterForCongress/,https://www.twitter.com/dana_balter,,,info@electdanabalter.com,mailto:info@electdanabalter.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Tracy Mitrano,https://mitrano2020.com,U.S. House,New York,https://www.facebook.com/tracymitranoNY23/,https://www.twitter.com/MitranoForNY23,,,tracymitranocongress@gmail.com,mailto:tracymitranocongress@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Tedra Cobb,https://www.tedracobb.com/,U.S. House,New York,https://www.facebook.com/tedracobbforcongress/,https://www.twitter.com/TedraCobb,,,info@tedracobb.com,mailto:info@tedracobb.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
David Trone,http://www.davidtrone.com,U.S. House,Maryland,https://www.facebook.com/davidjtrone,https://www.twitter.com/davidjtrone,https://www.facebook.com/repdavidtrone/,https://www.twitter.com/repdavidtrone,,
Jamie Raskin,https://JamieRaskin.com,U.S. House,Maryland,https://www.facebook.com/raskin.jamie,https://www.twitter.com/jamie_raskin,https://www.facebook.com/jamie.raskin.54,https://www.twitter.com/repraskin,info@JamieRaskin.com,mailto:info@JamieRaskin.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Nate McMurray,https://votemcmurray.com/,U.S. House,New York,https://www.facebook.com/nate.mcmurray27/,https://www.twitter.com/Nate_McMurray,,,Info@Votemcmurray.Com,mailto:Info@Votemcmurray.Com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Antonio Delgado (New York),https://delgadoforcongress.com/,U.S. House,New York,https://www.facebook.com/DelgadoforCongress/,https://www.twitter.com/DelgadoforNY19,https://www.facebook.com/RepAntonioDelgado,https://www.twitter.com/repdelgado,,
Alexandria Ocasio-Cortez,https://www.ocasiocortez.com/,U.S. House,New York,https://www.facebook.com/OcasioCortez/,https://www.twitter.com/AOC,https://www.facebook.com/alexandria.ocasiocortez,https://www.twitter.com/RepAOC,,
Jamaal Bowman,https://www.bowmanforcongress.com/,U.S. House,New York,https://www.facebook.com/JamaalBowmanNY/,https://www.twitter.com/JamaalBowmanNY,,,,
Anthony Brindisi,http://brindisiforcongress.com,U.S. House,New York,http://www.facebook.com/BrindisiForCongress,https://www.twitter.com/ABrindisiNY,https://www.facebook.com/anthony.brindisi.9,https://www.twitter.com/RepBrindisi,info@brindisiforcongress.com,mailto:info@brindisiforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Sean Maloney,http://seanmaloney.com/,U.S. House,New York,https://www.facebook.com/pg/MaloneyforNY/posts/,https://www.twitter.com/spmaloney,https://www.facebook.com/maloneysp,https://www.twitter.com/repseanmaloney,info@seanmaloney.com,mailto:info@seanmaloney.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kathy Castor,https://www.castorforcongress.com,U.S. House,Florida,http://www.facebook.com/KathyCastor,https://www.twitter.com/KathyCastorFL,https://www.facebook.com/USRepKathyCastor,https://www.twitter.com/USRepKCastor,kathy@castorforcongress.com,mailto:kathy@castorforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Joseph Morelle,https://www.votemorelle.com/,U.S. House,New York,https://www.facebook.com/JoeMorelle/,https://www.twitter.com/votemorelle,https://www.facebook.com/joe.morelle.94,https://www.twitter.com/repjoemorelle,info@votemorelle.com,mailto:info@votemorelle.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Max Rose,http://www.maxroseforcongress.com,U.S. House,New York,https://www.facebook.com/MaxRoseForCongress/,https://www.twitter.com/MaxRose4NY,https://www.facebook.com/RepMaxRose/,https://www.twitter.com/RepMaxRose,info@maxroseforcongress.com,mailto:info@maxroseforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Adriano Espaillat,,U.S. House,New York,https://www.facebook.com/TWU4Espaillat,,https://www.facebook.com/RepAdrianoEspaillat?ref=br_rs,https://www.twitter.com/EspaillatNY,,
Brian Higgins,http://www.higginsforcongress.com,U.S. House,New York,https://www.facebook.com/higginsforcongress/?ref=br_rs,https://www.twitter.com/Higgins4WNY,https://www.facebook.com/RepBrianHiggins,https://www.twitter.com/repbrianhiggins,info@higginsforcongress.com,mailto:info@higginsforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Grace Meng,http://www.gracefornewyork.com,U.S. House,New York,https://www.facebook.com/gracemengcongress,https://www.twitter.com/grace4ny,https://www.facebook.com/grace.meng.79?ref=br_rs,https://www.twitter.com/RepGraceMeng,info@gracefornewyork.com,mailto:info@gracefornewyork.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kathleen Rice,https://www.kathleenrice.com,U.S. House,New York,https://www.facebook.com/KathleenRiceForCongress/?ref=br_rs,https://www.twitter.com/KathleenRice,https://www.facebook.com/RepKathleenRice/,https://www.twitter.com/repkathleenrice,,
Gregory Meeks,https://www.congressmangregorymeeks.com,U.S. House,New York,https://www.facebook.com/GregoryMeeksForCongress,https://www.twitter.com/GregMeeksNYC,https://www.facebook.com/RepGregoryMeeks/,https://www.twitter.com/repgregorymeeks,,
Paul Tonko,https://paultonko.net/,U.S. House,New York,https://www.facebook.com/paul.tonko,https://www.twitter.com/PaulTonko,https://www.facebook.com/reppaultonko/,https://www.twitter.com/reppaultonko,info@paultonko.com,mailto:info@paultonko.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Nancy Goroff,https://www.goroffforcongress.com/,U.S. House,New York,https://www.facebook.com/NancyGoroffForCongress/,https://www.twitter.com/ngoroff,https://www.facebook.com/ngoroff,,nancy@goroffforcongress.com,mailto:nancy@goroffforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jackie Gordon,https://jackiegordonforcongress.com/,U.S. House,New York,https://www.facebook.com/VoteJackie4NY/,https://www.twitter.com/VoteJackie4NY,,,info@jackiegordonforcongress.com,mailto:info@jackiegordonforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Yvette Clarke,https://www.voteyvette.com/,U.S. House,New York,https://www.facebook.com/VoteYvette/,https://www.twitter.com/VoteYvette,https://www.facebook.com/profile.php?id=100010999729356&ref=br_rs,https://www.twitter.com/RepYvetteClarke,,
Steny Hoyer,https://www.hoyerforcongress.com/,U.S. House,Maryland,http://www.facebook.com/hoyerforcongress,https://www.twitter.com/StenyHoyer,https://www.facebook.com/LeaderHoyer,https://www.twitter.com/LeaderHoyer,steny@hoyerforcongress.com,mailto:steny@hoyerforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jerrold Nadler,http://www.jerrynadler.com/,U.S. House,New York,https://www.facebook.com/JerryNadler/,https://www.twitter.com/JerryNadler,https://www.facebook.com/CongressmanNadler/,https://www.twitter.com/RepJerryNadler,,
Tom Suozzi,https://suozziforcongress.com,U.S. House,New York,https://www.facebook.com/tom.suozzi/?ref=br_rs,https://www.twitter.com/Tom_Suozzi,https://www.facebook.com/RepTomSuozzi,https://www.twitter.com/RepTomSuozzi,info@suozziforcongress.com,mailto:info@suozziforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Conor Lamb,https://conorlamb.com/,U.S. House,Pennsylvania,https://www.facebook.com/ConorLambPA/,https://www.twitter.com/conorlambpa,https://www.facebook.com/RepConorLamb/,https://www.twitter.com/RepConorLamb,press@conorlamb.com,mailto:press@conorlamb.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Nydia Velazquez,https://www.reelectnydiavelazquez.com,U.S. House,New York,https://www.facebook.com/ReElectNydiaVelazquezToCongress/?ref=br_rs,https://www.twitter.com/ReElectNydia,https://www.facebook.com/profile.php?id=1601724783&ref=br_rs,https://www.twitter.com/NydiaVelazquez,info@nydiamvelazquez.com,mailto:info@nydiamvelazquez.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Hakeem Jeffries,https://hakeemjeffries.com,U.S. House,New York,https://www.facebook.com/hakeem.jeffries/?ref=br_rs,https://www.twitter.com/hakeem_jeffries,https://www.facebook.com/RepJeffries/?ref=br_rs,https://www.twitter.com/RepJeffries,,
Mia Mason,https://miadmason.us/,U.S. House,Maryland,https://www.facebook.com/Mia4MD/,https://www.twitter.com/Mia4MD,,,,
Kristy Gnibus,https://www.kristyforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/kristyforcongress,https://www.twitter.com/kristy4congress,https://www.facebook.com/kristy.gnibus,https://www.twitter.com/BeyondKristy,,
Anthony Brown (Maryland),https://anthonybrown.com,U.S. House,Maryland,https://www.facebook.com/AnthonyBrown.Maryland,https://www.twitter.com/AnthonyBrownMD4,https://www.facebook.com/RepAnthonyBrown,https://www.twitter.com/RepAnthonyBrown,,
